scheme_code,fund_name,fund_type,nav,nav_change_pct
124318,ICICI Prudential Fixed Maturity Plan-Series 70-745 Days Plan G - Direct Plan - Dividend,Other,10.8768,0.0
124320,ICICI Prudential Fixed Maturity Plan-Series 70-745 Days Plan G - Dividend,Other,11.623,0.0
124649,ICICI Prudential Fixed Maturity Plan-Series 70-745 Days Plan P - Cumulative,Other,12.8121,0.0
124647,ICICI Prudential Fixed Maturity Plan-Series 70-745 Days Plan P - Direct Plan - Cumulative,Other,12.8857,0.0
124650,ICICI Prudential Fixed Maturity Plan-Series 70-745 Days Plan P - Dividend,Other,11.6579,0.0
125867,ICICI Prudential Fixed Maturity Plan-Series 71-1095 Days Plan O - Cumulative,Other,13.1037,0.0
125865,ICICI Prudential Fixed Maturity Plan-Series 71-1095 Days Plan O - Direct Plan - Cumulative,Other,13.2861,0.0
125866,ICICI Prudential Fixed Maturity Plan-Series 71-1095 Days Plan O - Direct Plan - Dividend,Other,12.1955,0.0
125868,ICICI Prudential Fixed Maturity Plan-Series 71-1095 Days Plan O - Dividend,Other,12.0815,0.0
125438,ICICI Prudential Fixed Maturity Plan-Series 71-369 Days Plan E - Cumulative,Other,12.8626,0.0
125436,ICICI Prudential Fixed Maturity Plan-Series 71-369 Days Plan E - Direct Plan - Cumulative,Other,12.8821,0.0
125437,ICICI Prudential Fixed Maturity Plan-Series 71-369 Days Plan E - Direct Plan - Dividend,Other,11.9052,0.0
125439,ICICI Prudential Fixed Maturity Plan-Series 71-369 Days Plan E - Dividend,Other,11.8951,0.0
125971,ICICI Prudential Fixed Maturity Plan-Series 71-480 Days Plan L - Cumulative,Other,14.2209,0.0
125969,ICICI Prudential Fixed Maturity Plan-Series 71-480 Days Plan L - Direct Plan - Cumulative,Other,14.331,0.0
125972,ICICI Prudential Fixed Maturity Plan-Series 71-480 Days Plan L - Dividend,Other,13.1764,0.0
125684,ICICI Prudential Fixed Maturity Plan-Series 71-505 Days Plan H - Cumulative,Other,13.3615,0.0
125683,ICICI Prudential Fixed Maturity Plan-Series 71-505 Days Plan H - Direct Plan - Cumulative,Other,13.4512,0.0
125686,ICICI Prudential Fixed Maturity Plan-Series 71-505 Days Plan H - Direct Plan - Dividend,Other,13.3917,0.0
125434,ICICI Prudential Fixed Maturity Plan-Series 71-525 Days Plan D - Cumulative,Other,13.4529,0.0
125432,ICICI Prudential Fixed Maturity Plan-Series 71-525 Days Plan D - Direct Plan - Cumulative,Other,13.5156,0.0
125435,ICICI Prudential Fixed Maturity Plan-Series 71-525 Days Plan D - Dividend,Other,13.3936,0.0
127230,ICICI Prudential Fixed Maturity Plan-Series 72-1075 Days Plan Q - Cumulative,Other,13.2071,0.0
127227,ICICI Prudential Fixed Maturity Plan-Series 72-1075 Days Plan Q - Direct Plan - Cumulative,Other,13.4207,0.0
127229,ICICI Prudential Fixed Maturity Plan-Series 72-1075 Days Plan Q - Direct Plan - Dividend,Other,12.5309,0.0
127228,ICICI Prudential Fixed Maturity Plan-Series 72-1075 Days Plan Q - Dividend,Other,12.3689,0.0
126476,ICICI Prudential Fixed Maturity Plan-Series 72-1092 Days Plan F - Cumulative,Other,13.2063,0.0
126475,ICICI Prudential Fixed Maturity Plan-Series 72-1092 Days Plan F - Direct Plan - Cumulative,Other,13.411,0.0
126473,ICICI Prudential Fixed Maturity Plan-Series 72-1092 Days Plan F - Direct Plan - Dividend,Other,12.5277,0.0
126474,ICICI Prudential Fixed Maturity Plan-Series 72-1092 Days Plan F - Dividend,Other,12.381,0.0
126325,ICICI Prudential Fixed Maturity Plan-Series 72-366 Days Plan C - Cumulative,Other,12.9933,0.0
126324,ICICI Prudential Fixed Maturity Plan-Series 72-366 Days Plan C - Direct Plan - Cumulative,Other,13.0343,0.0
126327,ICICI Prudential Fixed Maturity Plan-Series 72-366 Days Plan C - Dividend,Other,12.7302,0.0
126929,ICICI Prudential Fixed Maturity Plan-Series 72-366 Days Plan M - Cumulative,Other,13.0841,0.0
126927,ICICI Prudential Fixed Maturity Plan-Series 72-366 Days Plan M - Direct Plan - Cumulative,Other,13.1155,0.0
126928,ICICI Prudential Fixed Maturity Plan-Series 72-366 Days Plan M - Direct Plan - Dividend,Other,13.0045,0.0
127352,ICICI Prudential Fixed Maturity Plan-Series 72-366 Days Plan T - Cumulative,Other,12.8651,0.0
127351,ICICI Prudential Fixed Maturity Plan-Series 72-366 Days Plan T - Direct Plan - Cumulative,Other,12.8926,0.0
127354,ICICI Prudential Fixed Maturity Plan-Series 72-366 Days Plan T - Direct Plan - Dividend,Other,12.8319,0.0
127233,ICICI Prudential Fixed Maturity Plan-Series 72-367 Days Plan R - Cumulative,Other,13.0787,0.0
127231,ICICI Prudential Fixed Maturity Plan-Series 72-367 Days Plan R - Direct Plan - Cumulative,Other,13.0997,0.0
126127,ICICI Prudential Fixed Maturity Plan-Series 72-368 Days Plan A - Cumulative,Other,13.065,0.0
126125,ICICI Prudential Fixed Maturity Plan-Series 72-368 Days Plan A - Direct Plan - Cumulative,Other,13.1092,0.0
126126,ICICI Prudential Fixed Maturity Plan-Series 72-368 Days Plan A - Direct Plan - Dividend,Other,12.0128,0.0
126128,ICICI Prudential Fixed Maturity Plan-Series 72-368 Days Plan A - Dividend,Other,12.1637,0.0
126334,ICICI Prudential Fixed Maturity Plan-Series 72-368 Days Plan D - Cumulative,Other,12.9935,0.0
126332,ICICI Prudential Fixed Maturity Plan-Series 72-368 Days Plan D - Direct Plan - Cumulative,Other,13.0397,0.0
126335,ICICI Prudential Fixed Maturity Plan-Series 72-368 Days Plan D - Dividend,Other,11.564,0.0
127052,ICICI Prudential Fixed Maturity Plan-Series 72-368 Days Plan P - Cumulative,Other,12.8531,0.0
127050,ICICI Prudential Fixed Maturity Plan-Series 72-368 Days Plan P - Direct Plan - Cumulative,Other,12.926,0.0
127051,ICICI Prudential Fixed Maturity Plan-Series 72-368 Days Plan P - Direct Plan - Dividend,Other,12.1495,0.0
127049,ICICI Prudential Fixed Maturity Plan-Series 72-368 Days Plan P - Dividend,Other,12.1142,0.0
126562,ICICI Prudential Fixed Maturity Plan-Series 72-370 Days Plan G - Cumulative,Other,13.0973,0.0
126560,ICICI Prudential Fixed Maturity Plan-Series 72-370 Days Plan G - Direct Plan - Cumulative,Other,13.1247,0.0
126561,ICICI Prudential Fixed Maturity Plan-Series 72-370 Days Plan G - Direct Plan - Dividend,Other,12.7863,0.0
126563,ICICI Prudential Fixed Maturity Plan-Series 72-370 Days Plan G - Dividend,Other,12.7605,0.0
127261,ICICI Prudential Fixed Maturity Plan-Series 72-409 Days Plan S - Cumulative,Other,14.0554,0.0
127259,ICICI Prudential Fixed Maturity Plan-Series 72-409 Days Plan S - Direct Plan - Cumulative,Other,14.1912,0.0
127260,ICICI Prudential Fixed Maturity Plan-Series 72-409 Days Plan S - Direct Plan - Dividend,Other,14.1272,0.0
127262,ICICI Prudential Fixed Maturity Plan-Series 72-409 Days Plan S - Dividend,Other,13.9899,0.0
127032,ICICI Prudential Fixed Maturity Plan-Series 72-425 Days Plan N - Cumulative,Other,14.0594,0.0
127031,ICICI Prudential Fixed Maturity Plan-Series 72-425 Days Plan N - Direct Plan - Cumulative,Other,14.1861,0.0
127033,ICICI Prudential Fixed Maturity Plan-Series 72-425 Days Plan N - Dividend,Other,13.2137,0.0
126804,ICICI Prudential Fixed Maturity Plan-Series 72-440 Days Plan L - Cumulative,Other,14.1111,0.0
126802,ICICI Prudential Fixed Maturity Plan-Series 72-440 Days Plan L - Direct Plan - Cumulative,Other,14.2333,0.0
126803,ICICI Prudential Fixed Maturity Plan-Series 72-440 Days Plan L - Direct Plan - Dividend,Other,12.3009,0.0
126801,ICICI Prudential Fixed Maturity Plan-Series 72-440 Days Plan L - Dividend,Other,12.2513,0.0
126642,ICICI Prudential Fixed Maturity Plan-Series 72-483 Days Plan J - Cumulative,Other,13.2655,0.0
126641,ICICI Prudential Fixed Maturity Plan-Series 72-483 Days Plan J - Direct Plan - Cumulative,Other,13.3782,0.0
126644,ICICI Prudential Fixed Maturity Plan-Series 72-483 Days Plan J - Direct Plan - Dividend,Other,11.2859,0.0
126643,ICICI Prudential Fixed Maturity Plan-Series 72-483 Days Plan J - Dividend,Other,11.2264,0.0
126397,ICICI Prudential Fixed Maturity Plan-Series 72-500 Days Plan E - Cumulative,Other,13.2789,0.0
126396,ICICI Prudential Fixed Maturity Plan-Series 72-500 Days Plan E - Direct Plan - Cumulative,Other,13.3639,0.0
126395,ICICI Prudential Fixed Maturity Plan-Series 72-500 Days Plan E - Dividend,Other,11.2477,0.0
126169,ICICI Prudential Fixed Maturity Plan-Series 72-525 Days Plan B - Cumulative,Other,13.1572,0.0
126167,ICICI Prudential Fixed Maturity Plan-Series 72-525 Days Plan B - Direct Plan - Cumulative,Other,13.2765,0.0
126170,ICICI Prudential Fixed Maturity Plan-Series 72-525 Days Plan B - Dividend,Other,13.099,0.0
126829,ICICI Prudential Fixed Maturity Plan-Series 72-785 Days Plan O - Cumulative,Other,13.0658,0.0
126831,ICICI Prudential Fixed Maturity Plan-Series 72-785 Days Plan O - Direct Plan - Cumulative,Other,13.2217,0.0
126832,ICICI Prudential Fixed Maturity Plan-Series 72-785 Days Plan O - Direct Plan - Dividend,Other,12.3881,0.0
126830,ICICI Prudential Fixed Maturity Plan-Series 72-785 Days Plan O - Dividend,Other,12.2813,0.0
126499,ICICI Prudential Fixed Maturity Plan-Series 72-823 Days Plan H - Cumulative,Other,13.8351,0.0
126502,ICICI Prudential Fixed Maturity Plan-Series 72-823 Days Plan H - Direct Plan - Cumulative,Other,13.9837,0.0
126500,ICICI Prudential Fixed Maturity Plan-Series 72-823 Days Plan H - Direct Plan - Dividend,Other,12.916,0.0
126501,ICICI Prudential Fixed Maturity Plan-Series 72-823 Days Plan H - Dividend,Other,12.8248,0.0
128359,ICICI Prudential Fixed Maturity Plan-Series 73-1120 Days Plan L - Cumulative,Other,12.9936,0.0
128361,ICICI Prudential Fixed Maturity Plan-Series 73-1120 Days Plan L - Direct Plan - Cumulative,Other,13.1726,0.0
128358,ICICI Prudential Fixed Maturity Plan-Series 73-1120 Days Plan L - Direct Plan - Dividend,Other,12.8898,0.0
128360,ICICI Prudential Fixed Maturity Plan-Series 73-1120 Days Plan L - Dividend,Other,12.7126,0.0
127617,ICICI Prudential Fixed Maturity Plan-Series 73-366 Days Plan A - Cumulative,Other,12.9096,0.0
127618,ICICI Prudential Fixed Maturity Plan-Series 73-366 Days Plan A - Direct Plan - Cumulative,Other,12.9416,0.0
127619,ICICI Prudential Fixed Maturity Plan-Series 73-366 Days Plan A - Dividend,Other,12.1673,0.0
127714,ICICI Prudential Fixed Maturity Plan-Series 73-366 Days Plan B - Cumulative,Other,12.8966,0.0
127712,ICICI Prudential Fixed Maturity Plan-Series 73-366 Days Plan B - Direct Plan - Cumulative,Other,12.9309,0.0
127717,ICICI Prudential Fixed Maturity Plan-Series 73-368 Days Plan D - Cumulative,Other,13.9201,0.0
127716,ICICI Prudential Fixed Maturity Plan-Series 73-368 Days Plan D - Direct Plan - Cumulative,Other,13.9822,0.0
127718,ICICI Prudential Fixed Maturity Plan-Series 73-368 Days Plan D - Dividend,Other,13.8018,0.0
128357,ICICI Prudential Fixed Maturity Plan-Series 73-368 Days Plan M - Cumulative,Other,12.7846,0.0
128354,ICICI Prudential Fixed Maturity Plan-Series 73-368 Days Plan M - Direct Plan - Cumulative,Other,12.8167,0.0
128356,ICICI Prudential Fixed Maturity Plan-Series 73-368 Days Plan M - Dividend,Other,12.7259,0.0
128814,ICICI Prudential Fixed Maturity Plan-Series 73-368 Days Plan R - Cumulative,Other,12.7817,0.0
128812,ICICI Prudential Fixed Maturity Plan-Series 73-368 Days Plan R - Direct Plan - Cumulative,Other,12.7963,0.0
128058,ICICI Prudential Fixed Maturity Plan-Series 73-369 Days Plan H - Cumulative,Other,12.8782,0.0
128060,ICICI Prudential Fixed Maturity Plan-Series 73-369 Days Plan H - Direct Plan - Cumulative,Other,12.9113,0.0
128652,ICICI Prudential Fixed Maturity Plan-Series 73-369 Days Plan P- Cumulative,Other,12.793,0.0
128650,ICICI Prudential Fixed Maturity Plan-Series 73-369 Days Plan P- Direct Plan - Cumulative,Other,12.8174,0.0
128653,ICICI Prudential Fixed Maturity Plan-Series 73-369 Days Plan P- Dividend,Other,12.7343,0.0
128811,ICICI Prudential Fixed Maturity Plan-Series 73-369 Days Plan S- Cumulative,Other,13.9181,0.0
128808,ICICI Prudential Fixed Maturity Plan-Series 73-369 Days Plan S- Direct Plan - Cumulative,Other,13.9741,0.0
128810,ICICI Prudential Fixed Maturity Plan-Series 73-369 Days Plan S- Dividend,Other,12.7514,0.0
128818,ICICI Prudential Fixed Maturity Plan-Series 73-369 Days Plan T - Cumulative,Other,13.9197,0.0
128816,ICICI Prudential Fixed Maturity Plan-Series 73-369 Days Plan T - Direct Plan - Cumulative,Other,13.965,0.0
128819,ICICI Prudential Fixed Maturity Plan-Series 73-369 Days Plan T - Dividend,Other,12.75,0.0
128648,ICICI Prudential Fixed Maturity Plan-Series 73-376 Days Plan Q - Cumulative,Other,13.9185,0.0
128646,ICICI Prudential Fixed Maturity Plan-Series 73-376 Days Plan Q - Direct Plan - Cumulative,Other,13.9786,0.0
128649,ICICI Prudential Fixed Maturity Plan-Series 73-376 Days Plan Q - Dividend,Other,12.1965,0.0
128352,ICICI Prudential Fixed Maturity Plan-Series 73-378 Days Plan N - Cumulative,Other,12.7921,0.0
128350,ICICI Prudential Fixed Maturity Plan-Series 73-378 Days Plan N - Direct Plan - Cumulative,Other,12.8723,0.0
128498,ICICI Prudential Fixed Maturity Plan-Series 73-378 Days Plan O - Cumulative,Other,13.8839,0.0
128496,ICICI Prudential Fixed Maturity Plan-Series 73-378 Days Plan O - Direct Plan - Cumulative,Other,13.9663,0.0
128497,ICICI Prudential Fixed Maturity Plan-Series 73-378 Days Plan O - Direct Plan - Dividend,Other,12.8117,0.0
128499,ICICI Prudential Fixed Maturity Plan-Series 73-378 Days Plan O - Dividend,Other,12.7562,0.0
128203,ICICI Prudential Fixed Maturity Plan-Series 73-383 Days Plan K - Cumulative,Other,13.9708,0.0
128201,ICICI Prudential Fixed Maturity Plan-Series 73-383 Days Plan K - Direct Plan - Cumulative,Other,14.0538,0.0
128204,ICICI Prudential Fixed Maturity Plan-Series 73-383 Days Plan K - Dividend,Other,12.7844,0.0
128075,ICICI Prudential Fixed Maturity Plan-Series 73-390 Days Plan I - Cumulative,Other,13.9537,0.0
128076,ICICI Prudential Fixed Maturity Plan-Series 73-390 Days Plan I - Direct Plan - Cumulative,Other,14.0436,0.0
128077,ICICI Prudential Fixed Maturity Plan-Series 73-390 Days Plan I - Dividend,Other,12.7959,0.0
128038,ICICI Prudential Fixed Maturity Plan-Series 73-391 Days Plan G - Cumulative,Other,13.8464,0.0
128040,ICICI Prudential Fixed Maturity Plan-Series 73-391 Days Plan G - Direct Plan - Cumulative,Other,13.9437,0.0
128039,ICICI Prudential Fixed Maturity Plan-Series 73-391 Days Plan G - Dividend,Other,13.1265,0.0
128044,ICICI Prudential Fixed Maturity Plan-Series 73-392 Days Plan F - Cumulative,Other,12.8882,0.0
128042,ICICI Prudential Fixed Maturity Plan-Series 73-392 Days Plan F - Direct Plan - Cumulative,Other,12.951,0.0
127720,ICICI Prudential Fixed Maturity Plan-Series 73-407 Days Plan C - Cumulative,Other,14.0174,0.0
127722,ICICI Prudential Fixed Maturity Plan-Series 73-407 Days Plan C - Direct Plan - Cumulative,Other,14.1305,0.0
127721,ICICI Prudential Fixed Maturity Plan-Series 73-407 Days Plan C - Dividend,Other,12.8551,0.0
128113,ICICI Prudential Fixed Maturity Plan-Series 73-830 Days Plan J - Cumulative,Other,13.2093,0.0
128112,ICICI Prudential Fixed Maturity Plan-Series 73-830 Days Plan J - Direct Plan - Cumulative,Other,13.3388,0.0
128111,ICICI Prudential Fixed Maturity Plan-Series 73-830 Days Plan J - Direct Plan - Dividend,Other,12.4137,0.0
128114,ICICI Prudential Fixed Maturity Plan-Series 73-830 Days Plan J - Dividend,Other,12.3287,0.0
130002,ICICI Prudential Fixed Maturity Plan -Series 74 -368 Days Plan R Cumulative Option,Other,12.8601,0.0
130000,ICICI Prudential Fixed Maturity Plan -Series 74 -368 Days Plan R Direct Plan Cumulative Option,Other,12.8862,0.0
129999,ICICI Prudential Fixed Maturity Plan -Series 74 -368 Days Plan R Direct Plan Dividend Option,Other,10.6233,0.0
130001,ICICI Prudential Fixed Maturity Plan-Series 74-368 Days Plan R Dividend Option,Other,12.4814,0.0
129967,ICICI Prudential Fixed Maturity Plan - Series 74 - 370 Days Plan Q Cumulative Option,Other,12.8593,0.0
129968,ICICI Prudential Fixed Maturity Plan - Series 74 -370 Days Plan Q Direct Plan Cumulative Option,Other,12.8848,0.0
129970,ICICI Prudential Fixed Maturity Plan -Series 74 -370 Days Plan Q Direct Plan Dividend Option,Other,12.8257,0.0
129969,ICICI Prudential Fixed Maturity Plan -Series 74 -370 Days Plan Q Dividend Option,Other,12.8002,0.0
129254,ICICI Prudential Fixed Maturity Plan-Series 74-1092 Days Plan G - Cumulative,Other,13.1435,0.0
129252,ICICI Prudential Fixed Maturity Plan-Series 74-1092 Days Plan G - Direct Plan - Cumulative,Other,13.3092,0.0
129253,ICICI Prudential Fixed Maturity Plan-Series 74-1092 Days Plan G - Direct Plan - Dividend,Other,12.5647,0.0
129255,ICICI Prudential Fixed Maturity Plan-Series 74-1092 Days Plan G - Dividend,Other,12.4345,0.0
129797,ICICI Prudential Fixed Maturity Plan - Series 74 - 1092 Days Plan P - Cumulative Option,Other,13.0718,0.0
129800,ICICI Prudential Fixed Maturity Plan - Series 74 - 1092 Days Plan P - Dividend Option,Other,12.4108,0.0
129799,ICICI Prudential Fixed Maturity Plan - Series 74 - 1092 Days Plan P Direct Plan Dividend Option,Other,12.5101,0.0
129798,ICICI Prudential Fixed Maturity Plan - Series 74 - 1092 Days Plan P Direct Plan-Cumulative Option,Other,13.19,0.0
129243,ICICI Prudential Fixed Maturity Plan-Series 74-367 Days Plan C - Cumulative,Other,13.7983,0.0
129240,ICICI Prudential Fixed Maturity Plan-Series 74-367 Days Plan C - Direct Plan - Cumulative,Other,13.8415,0.0
129241,ICICI Prudential Fixed Maturity Plan-Series 74-367 Days Plan C - Dividend,Other,12.176,0.0
129244,ICICI Prudential Fixed Maturity Plan-Series 74-367 Days Plan D - Cumulative,Other,12.974,0.0
129246,ICICI Prudential Fixed Maturity Plan-Series 74-367 Days Plan D - Direct Plan - Cumulative,Other,13.0189,0.0
129245,ICICI Prudential Fixed Maturity Plan-Series 74-367 Days Plan D - Dividend,Other,12.4361,0.0
129412,ICICI Prudential Fixed Maturity Plan Series 74 368 Days Plan H Cumulative Option,Other,12.9674,0.0
129410,ICICI Prudential Fixed Maturity Plan Series 74 368 Days Plan H Direct Plan Cumulative Option,Other,12.9978,0.0
129409,ICICI Prudential Fixed Maturity Plan Series 74 368 Days Plan H Dividend Option,Other,12.908,0.0
129644,ICICI Prudential Fixed Maturity Plan -Series 74 -368 Days Plan J Cumulative Option,Other,12.9502,0.0
129642,ICICI Prudential Fixed Maturity Plan -Series 74 -368 Days Plan J Direct Plan Dividend Option,Other,12.9222,0.0
129643,ICICI Prudential Fixed Maturity Plan -Series 74 -368 Days Plan J Direct Plan-Cumulative Option,Other,12.9816,0.0
129645,ICICI Prudential Fixed Maturity Plan -Series 74 -368 Days Plan J Dividend Option,Other,12.8908,0.0
129026,ICICI Prudential Fixed Maturity Plan-Series 74-369 Days Plan B - Cumulative,Other,13.8978,0.0
129028,ICICI Prudential Fixed Maturity Plan-Series 74-369 Days Plan B - Direct Plan - Cumulative,Other,13.9616,0.0
129029,ICICI Prudential Fixed Maturity Plan-Series 74-369 Days Plan B - Direct Plan - Dividend,Other,13.8436,0.0
129027,ICICI Prudential Fixed Maturity Plan-Series 74-369 Days Plan B - Dividend,Other,13.7801,0.0
129248,ICICI Prudential Fixed Maturity Plan-Series 74-369 Days Plan F - Cumulative,Other,13.8231,0.0
129249,ICICI Prudential Fixed Maturity Plan-Series 74-369 Days Plan F - Direct Plan - Cumulative,Other,13.8717,0.0
129472,ICICI Prudential Fixed Maturity Plan -Series 74 -369 Days Plan I - Cumulative Option,Other,12.9887,0.0
129471,ICICI Prudential Fixed Maturity Plan -Series 74 -369 Days Plan I - Dividend Option,Other,10.9302,0.0
129473,ICICI Prudential Fixed Maturity Plan -Series 74 -369 Days Plan I Direct Plan Dividend Option,Other,12.9655,0.0
129470,ICICI Prudential Fixed Maturity Plan -Series 74-369 Days Plan I Direct Plan Cumulative Option,Other,13.0251,0.0
129716,ICICI Prudential Fixed Maturity Plan - Series 74 - 369 Days Plan K - Cumulative Option,Other,12.9072,0.0
129717,ICICI Prudential Fixed Maturity Plan - Series 74 - 369 Days Plan K Direct Plan Dividend Option,Other,10.9092,0.0
129715,ICICI Prudential Fixed Maturity Plan -Series 74 - 369 Days Plan K - Dividend Option,Other,12.848,0.0
129718,ICICI Prudential Fixed Maturity Plan -Series 74 -369 Days Plan K Direct Plan Cumulative Option,Other,12.9387,0.0
129916,ICICI Prudential Fixed Maturity Plan -Series 74 -369 Days Plan L - Cumulative Option,Other,12.8812,0.0
129913,ICICI Prudential Fixed Maturity Plan -Series 74 -369 Days Plan L - Dividend Option,Other,12.8233,0.0
129915,ICICI Prudential Fixed Maturity Plan -Series 74 -369 Days Plan L Direct Plan Cumulative Option,Other,12.9043,0.0
129914,ICICI Prudential Fixed Maturity Plan-Series 74- 369 Days Plan L Direct Plan Dividend Option,Other,10.9025,0.0
129024,ICICI Prudential Fixed Maturity Plan-Series 74-370 Days Plan A - Cumulative,Other,13.8662,0.0
129022,ICICI Prudential Fixed Maturity Plan-Series 74-370 Days Plan A - Direct Plan - Cumulative,Other,13.9004,0.0
129023,ICICI Prudential Fixed Maturity Plan-Series 74-370 Days Plan A - Direct Plan - Dividend,Other,12.7388,0.0
129025,ICICI Prudential Fixed Maturity Plan-Series 74-370 Days Plan A - Dividend,Other,12.7039,0.0
130005,ICICI Prudential Fixed Maturity Plan -Series 74 -370 Days Plan S  Cumulative Option,Other,12.7833,0.0
130008,ICICI Prudential Fixed Maturity Plan -Series 74 -370 Days Plan S Direct Plan Cumulative Option,Other,12.8002,0.0
130007,ICICI Prudential Fixed Maturity Plan -Series 74 -370 Days Plan S Direct Plan Dividend Option,Other,12.4505,0.0
130006,ICICI Prudential Fixed Maturity Plan -Series 74 -370 Days Plan S Dividend Option,Other,12.4358,0.0
135717,ICICI Prudential Multiple Yield Fund - Series 10 - 1775 Days Plan A Cumulative Option,Other,13.89,0.0
135718,ICICI Prudential Multiple Yield Fund - Series 10 - 1775 Days Plan A Direct Plan Cumulative Option,Other,14.2742,0.0
135719,ICICI Prudential Multiple Yield Fund - Series 10 - 1775 Days Plan A Direct Plan Dividend Option,Other,14.2742,0.0
135720,ICICI Prudential Multiple Yield Fund - Series 10 - 1775 Days Plan A Dividend Option,Other,13.89,0.0
135927,ICICI Prudential Multiple Yield Fund - Series 10 - 1825 Days Plan B Cumulative Option,Other,14.2247,0.0
135924,ICICI Prudential Multiple Yield Fund - Series 10 - 1825 Days Plan B Direct Plan Cumulative Option,Other,15.0573,0.0
135926,ICICI Prudential Multiple Yield Fund - Series 10 - 1825 Days Plan B Direct Plan Dividend Option,Other,15.0573,0.0
135925,ICICI Prudential Multiple Yield Fund - Series 10 - 1825 Days Plan B Dividend Option,Other,14.2247,0.0
139590,ICICI Prudential Multiple Yield Fund - Series 11 - Plan A 1427 Days Cumulative Option,Other,12.9263,0.0
139592,ICICI Prudential Multiple Yield Fund - Series 11 - Plan A 1427 Days Direct Plan Cumulative Option,Other,13.4892,0.0
139593,ICICI Prudential Multiple Yield Fund - Series 11 - Plan A 1427 Days Direct Plan Dividend Option,Other,13.4892,0.0
139591,ICICI Prudential Multiple Yield Fund - Series 11 - Plan A 1427 Days Dividend Option,Other,12.9263,0.0
139763,ICICI Prudential Multiple Yield Fund - Series 11 - Plan B 1394 Days Cumulative Option,Other,12.5765,0.0
139764,ICICI Prudential Multiple Yield Fund - Series 11 - Plan B 1394 Days Direct Plan Cumulative Option,Other,13.029,0.0
139765,ICICI Prudential Multiple Yield Fund - Series 11 - Plan B 1394 Days Direct Plan Dividend Option,Other,13.029,0.0
139766,ICICI Prudential Multiple Yield Fund - Series 11 - Plan B 1394 Days Dividend Option,Other,12.5765,0.0
139996,ICICI Prudential Multiple Yield Fund - Series 11 - Plan C 1387 Days Cumulative Option,Other,12.2091,0.0
139993,ICICI Prudential Multiple Yield Fund - Series 11 - Plan C 1387 Days Direct Plan Cumulative Option,Other,12.6591,0.0
139995,ICICI Prudential Multiple Yield Fund - Series 11 - Plan C 1387 Days Direct Plan Dividend Option,Other,12.6591,0.0
139994,ICICI Prudential Multiple Yield Fund - Series 11 - Plan C 1387 Days Dividend Option,Other,12.2091,0.0
140060,ICICI Prudential Multiple Yield Fund - Series 11 - Plan D 1361 Days - Cumulative Option,Other,12.2695,0.0
140058,ICICI Prudential Multiple Yield Fund - Series 11 - Plan D 1361 Days - Direct Plan - Cumulative Option,Other,12.7366,0.0
140059,ICICI Prudential Multiple Yield Fund - Series 11 - Plan D 1361 Days - Direct Plan - Dividend Option,Other,12.7366,0.0
140057,ICICI Prudential Multiple Yield Fund - Series 11 - Plan D 1361 Days - Dividend Option,Other,12.2695,0.0
142381,ICICI Prudential Multiple Yield Fund - Series 14 - Plan A 1228 Days Cumulative Option,Other,12.6723,0.0
142382,ICICI Prudential Multiple Yield Fund - Series 14 - Plan A 1228 Days Direct Plan Cumulative Option,Other,12.9582,0.0
142379,ICICI Prudential Multiple Yield Fund - Series 14 - Plan A 1228 Days Direct Plan IDCW Option,Other,12.9582,0.0
142380,ICICI Prudential Multiple Yield Fund - Series 14 - Plan A 1228 Days IDCW Option,Other,12.6723,0.0
121513,ICICI Prudential Multiple Yield Fund - Series 3 - Plan A - Cumulative,Other,13.6795,0.0
121510,ICICI Prudential Multiple Yield Fund - Series 3 - Plan A - Direct Plan - Cumulative,Other,14.1491,0.0
121512,ICICI Prudential Multiple Yield Fund - Series 3 - Plan A - Direct Plan - Dividend,Other,12.1627,0.0
121511,ICICI Prudential Multiple Yield Fund - Series 3 - Plan A -Dividend,Other,11.9359,0.0
122251,ICICI Prudential Multiple Yield Fund - Series 3 - Plan B - Cumulative,Other,13.4418,0.0
122249,ICICI Prudential Multiple Yield Fund - Series 3 - Plan B - Direct Plan - Cumulative,Other,13.9543,0.0
122250,ICICI Prudential Multiple Yield Fund - Series 3 - Plan B - Direct Plan - Dividend,Other,12.2117,0.0
122252,ICICI Prudential Multiple Yield Fund - Series 3 - Plan B -Dividend,Other,11.9416,0.0
122402,ICICI Prudential Multiple Yield Fund - Series 3 - Plan C - Cumulative,Other,15.568,0.0
122403,ICICI Prudential Multiple Yield Fund - Series 3 - Plan C - Direct Plan - Cumulative,Other,16.6135,0.0
122401,ICICI Prudential Multiple Yield Fund - Series 3 - Plan C - Direct Plan - Dividend,Other,11.9706,0.0
122404,ICICI Prudential Multiple Yield Fund - Series 3 - Plan C -Dividend,Other,11.726,0.0
122441,ICICI Prudential Multiple Yield Fund - Series 3 - Plan D - Cumulative,Other,15.6067,0.0
122439,ICICI Prudential Multiple Yield Fund - Series 3 - Plan D - Direct Plan - Cumulative,Other,16.5876,0.0
122440,ICICI Prudential Multiple Yield Fund - Series 3 - Plan D - Direct Plan - Dividend,Other,14.3827,0.0
122442,ICICI Prudential Multiple Yield Fund - Series 3 - Plan D -Dividend,Other,13.7375,0.0
122662,ICICI Prudential Multiple Yield Fund - Series 4 - 1100 Days - Plan C - Cumulative,Other,13.5471,0.0
